time,uptime,CPU1,CPU2,CPU3,CPU4,RAM,SWAP,EMC,IRAM,GPU,APE,APE_MASTER,NVDEC,NVENC,NVJPG,SE,VIC03,Fan tegra_pwmfan0,Temp AO,Temp CPU,Temp GPU,Temp PLL,Temp thermal,Power thermal,Power TOT,jetson_clocks,nvp model,rail,tot
2024-06-12 15:37:33.781116,3:22:53.240000,5,12,88,12,0.4205740544906449,0.08505733972295734,0,0.0,0.0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0.0,45.5,43.5,39.0,39.5,41.25,39,2780,OFF,CPU4GPU0,"{'POM_5V_CPU': {'volt': 4896, 'curr': 152, 'power': 744, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 757}, 'POM_5V_GPU': {'volt': 4896, 'curr': 8, 'power': 39, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 39}}","{'volt': 4896, 'curr': 568, 'power': 2780, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2761, 'name': 'POM_5V_IN'}"
2024-06-12 15:37:33.929017,3:22:53.740000,29,5,86,8,0.4208268288372084,0.08505733972295734,0,0.0,2.3,25500,OFF,OFF,OFF,OFF,OFF,OFF,0.0,46.0,43.5,39.0,39.5,41.25,39,2820,OFF,CPU4GPU0,"{'POM_5V_CPU': {'volt': 4896, 'curr': 168, 'power': 822, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 789}, 'POM_5V_GPU': {'volt': 4896, 'curr': 8, 'power': 39, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 39}}","{'volt': 4896, 'curr': 576, 'power': 2820, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2790, 'name': 'POM_5V_IN'}"
2024-06-12 15:37:34.439183,3:22:54.240000,94,46,33,26,0.42075079905328105,0.08505733972295734,0,0.0,79.2,25500,OFF,OFF,OFF,OFF,OFF,OFF,0.0,45.5,45.0,39.5,40.0,42.25,194,3807,OFF,CPU4GPU0,"{'POM_5V_CPU': {'volt': 4856, 'curr': 312, 'power': 1515, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 1152}, 'POM_5V_GPU': {'volt': 4856, 'curr': 40, 'power': 194, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 116}}","{'volt': 4856, 'curr': 784, 'power': 3807, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 3298, 'name': 'POM_5V_IN'}"
2024-06-12 15:37:34.932564,3:22:54.750000,61,99,92,40,0.42586355517244445,0.08505733972295734,0,0.0,0.0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0.0,46.0,45.0,39.0,40.0,42.25,38,3463,OFF,CPU4GPU0,"{'POM_5V_CPU': {'volt': 4864, 'curr': 288, 'power': 1439, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 1295}, 'POM_5V_GPU': {'volt': 4864, 'curr': 8, 'power': 38, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 77}}","{'volt': 4864, 'curr': 712, 'power': 3463, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 3380, 'name': 'POM_5V_IN'}"
2024-06-12 15:37:35.439888,3:22:55.250000,94,100,88,100,0.4284574544240941,0.08505733972295734,0,0.0,0.0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0.0,46.5,46.0,40.0,40.5,42.25,38,4522,OFF,CPU4GPU0,"{'POM_5V_CPU': {'volt': 4832, 'curr': 552, 'power': 2667, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 1981}, 'POM_5V_GPU': {'volt': 4832, 'curr': 8, 'power': 38, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 57}}","{'volt': 4832, 'curr': 936, 'power': 4522, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 3951, 'name': 'POM_5V_IN'}"
2024-06-12 15:37:35.948984,3:22:55.750000,100,100,100,100,0.43023477404836874,0.08505733972295734,0,0.0,0.0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0.0,46.5,46.5,40.0,40.5,43.25,38,4445,OFF,CPU4GPU0,"{'POM_5V_CPU': {'volt': 4832, 'curr': 536, 'power': 2589, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2285}, 'POM_5V_GPU': {'volt': 4832, 'curr': 8, 'power': 38, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 47}}","{'volt': 4832, 'curr': 920, 'power': 4445, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 4198, 'name': 'POM_5V_IN'}"
2024-06-12 15:37:36.451822,3:22:56.250000,100,100,100,100,0.4303532620233204,0.08505733972295734,0,0.0,0.0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0.0,46.5,46.5,40.0,40.5,43.25,38,4414,OFF,CPU4GPU0,"{'POM_5V_CPU': {'volt': 4832, 'curr': 528, 'power': 2551, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2418}, 'POM_5V_GPU': {'volt': 4832, 'curr': 8, 'power': 38, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 42}}","{'volt': 4840, 'curr': 912, 'power': 4414, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 4306, 'name': 'POM_5V_IN'}"
2024-06-12 15:37:36.947148,3:22:56.750000,100,100,100,100,0.4296630695692271,0.08505733972295734,0,0.0,0.0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0.0,47.0,46.5,40.5,41.0,43.25,38,4800,OFF,CPU4GPU0,"{'POM_5V_CPU': {'volt': 4800, 'curr': 624, 'power': 2995, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2706}, 'POM_5V_GPU': {'volt': 4800, 'curr': 8, 'power': 38, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 40}}","{'volt': 4800, 'curr': 1000, 'power': 4800, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 4553, 'name': 'POM_5V_IN'}"
2024-06-12 15:37:37.451126,3:22:57.250000,100,100,100,100,0.4326045335474016,0.08505733972295734,0,0.0,0.0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0.0,46.5,47.0,40.0,41.0,43.25,38,4846,OFF,CPU4GPU0,"{'POM_5V_CPU': {'volt': 4800, 'curr': 624, 'power': 2995, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2850}, 'POM_5V_GPU': {'volt': 4800, 'curr': 8, 'power': 38, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 39}}","{'volt': 4800, 'curr': 1008, 'power': 4846, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 4699, 'name': 'POM_5V_IN'}"
2024-06-12 15:37:37.943879,3:22:57.750000,100,100,100,100,0.4355430353262023,0.08505733972295734,0,0.0,0.0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0.0,47.0,47.0,40.0,41.5,43.25,38,4808,OFF,CPU4GPU0,"{'POM_5V_CPU': {'volt': 4800, 'curr': 624, 'power': 2995, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2922}, 'POM_5V_GPU': {'volt': 4800, 'curr': 8, 'power': 38, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 38}}","{'volt': 4808, 'curr': 1000, 'power': 4808, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 4753, 'name': 'POM_5V_IN'}"
