FPS
0.13551495285568407
11.467396757593567
11.960686658236774
11.355598277587395
11.824378372918712
11.66474070132947
11.819261368025607
11.518235428447374
12.146486677921683
12.071971646318755
12.20468789629003
12.058915326131315
12.182439585911569
11.149696369796004
11.185682326621924
10.98917449826671
11.052000835442847
11.472309641859043
11.340098314343148
11.356693036377917
11.27965319307581
11.376024984117079
11.952429331261579
11.848304732710538
10.58634571858855
10.798492241083553
10.92123464688738
11.806840049561808
11.779509677202915
11.832561866076414
11.91844058551294
11.748451001980742
11.85292005456705
11.7096018735363
10.37456506062486
11.815908104468745
11.762774296427887
11.567108238324673
11.894908530710804
11.696633128832518
11.006252343781437
11.90392041095952
12.01657527941001
11.81305114159259
11.996535976243788
11.883511921919432
11.974942480758783
11.883423661415211
12.011696461499564
11.762550983012853
12.025923369036455
11.918669999428738
12.011418294459078
11.891129149874757
11.993508585439182
11.724804304222559
11.816053585803012
11.411908737596397
11.875243160447765
11.73125882132007
11.55304165476896
11.402698120112419
11.560972174173537
10.64978672630604
11.52440920577183
11.386900707558098
11.481680960804516
11.414045718320939
11.438634681819106
11.401980316464929
11.494163430475375
11.32158247419033
10.978856511911669
11.30301380508285
11.422513449609799
11.287989007395089
11.436611039371792
11.258573657157832
11.49144618689626
11.391555642571852
11.478290134214499
11.401892303654284
11.467294056085228
10.895205662804933
11.495319427797945
11.414242575460385
11.42963275161265
11.300432530835376
11.422357013649888
11.358802676788178
10.944742152983789
10.850271312119187
10.905837796820098
11.448599674262152
11.536159897082687
11.379423244401927
11.35639743457165
11.413299390485301
11.527197604316354
11.410715028837101
11.45382442796766
11.396342831531694
11.495787495126073
11.499188801225207
11.526789289957502
11.465917560052743
11.019239548174154
11.364456929083266
10.9274999715885
11.391204242913739
11.490132538449028
10.925025396314036
11.402671075699482
11.410491342032959
11.460702391838275
11.354120836230999
11.349348951974447
11.19772501643658
10.96538203670633
10.779915688985806
11.322937864857611
11.40805726443183
11.28985408811939
11.415409656929725
11.01080318347865
10.761873373107424
10.04359018576524
11.373895488117833
11.509183724379909
10.868980655257802
11.499402226574055
10.863482847809884
10.823316128770404
11.377899206763587
10.928806237095948
11.408701252159725
11.53749088047877
11.452840586778041
11.508714565545391
11.471617394578647
11.49019445763806
11.077379015026487
11.494596918739958
11.418552985928198
11.49256716494722
