FPS
0.11055309313287157
3.022134776953927
3.254848541188927
4.590668941122775
4.6034356121281785
4.647004348610905
4.612056413567157
4.64823511602462
4.641415580510828
4.702406267841076
4.6096469381982885
4.704607039134672
4.6513520899106355
4.618035538295678
4.68863666472143
4.623140602322267
4.599057966678381
4.706970250055818
4.643359743432457
4.663812046807473
4.638836388342638
4.626852768247168
4.453893508190104
4.63339582965741
4.573749213372307
4.640700988650762
4.653509847911106
4.635081472542023
4.688053981478924
4.651496335437225
4.583577240756905
4.429835221957403
4.683929864745249
4.540764348679119
4.6688088032967165
4.663628496137488
4.688042509069229
4.648452310586434
4.563888381054887
4.6695661808649245
4.628427652681715
4.6547982314168594
4.6399013616361255
4.645006579837621
4.6333555768378965
4.577465385092322
4.583426231744007
4.561753296011592
4.595754345624671
4.685008819763354
4.702870457650856
4.661126414521355
4.639262327598633
4.693846314910074
4.554910518987826
4.681224482118711
4.526930981762901
4.693240507794355
4.698973248031055
4.696315902197624
