time,uptime,CPU1,CPU2,CPU3,CPU4,RAM,SWAP,EMC,IRAM,GPU,APE,APE_MASTER,NVDEC,NVENC,NVJPG,SE,VIC03,Fan tegra_pwmfan0,Temp AO,Temp CPU,Temp GPU,Temp PLL,Temp thermal,Power thermal,Power TOT,jetson_clocks,nvp model,rail,tot
2024-06-12 15:28:11.285626,3:13:30.680000,100,OFF,OFF,OFF,0.4044557402980565,0.08514698519419212,0,0.0,0.0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0.0,45.5,42.5,38.5,38.5,40.75,39,2471,OFF,CPU1GPU0,"{'POM_5V_CPU': {'volt': 4904, 'curr': 120, 'power': 588, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 604}, 'POM_5V_GPU': {'volt': 4904, 'curr': 8, 'power': 39, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 39}}","{'volt': 4904, 'curr': 504, 'power': 2471, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2490, 'name': 'POM_5V_IN'}"
2024-06-12 15:28:11.385772,3:13:31.180000,100,OFF,OFF,OFF,0.4044656142959691,0.08514698519419212,0,0.0,27.4,25500,OFF,OFF,OFF,OFF,OFF,OFF,0.0,46.0,43.0,38.5,38.5,40.75,78,2628,OFF,CPU1GPU0,"{'POM_5V_CPU': {'volt': 4904, 'curr': 144, 'power': 706, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 655}, 'POM_5V_GPU': {'volt': 4904, 'curr': 16, 'power': 78, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 58}}","{'volt': 4904, 'curr': 536, 'power': 2628, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2559, 'name': 'POM_5V_IN'}"
2024-06-12 15:28:11.945747,3:13:31.680000,100,OFF,OFF,OFF,0.40445968989722153,0.08514698519419212,0,0.0,87.0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0.0,45.5,43.0,39.0,39.0,40.75,156,2785,OFF,CPU1GPU0,"{'POM_5V_CPU': {'volt': 4896, 'curr': 160, 'power': 783, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 719}, 'POM_5V_GPU': {'volt': 4896, 'curr': 24, 'power': 156, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 107}}","{'volt': 4904, 'curr': 568, 'power': 2785, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2672, 'name': 'POM_5V_IN'}"
2024-06-12 15:28:12.428826,3:13:32.180000,100,OFF,OFF,OFF,0.4058390874056169,0.08514698519419212,0,0.0,0.0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0.0,45.5,43.0,39.0,39.0,41.0,39,2667,OFF,CPU1GPU0,"{'POM_5V_CPU': {'volt': 4904, 'curr': 168, 'power': 823, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 771}, 'POM_5V_GPU': {'volt': 4904, 'curr': 8, 'power': 39, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 73}}","{'volt': 4904, 'curr': 544, 'power': 2667, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2669, 'name': 'POM_5V_IN'}"
2024-06-12 15:28:12.927590,3:13:32.690000,100,OFF,OFF,OFF,0.4109202467314598,0.08514698519419212,0,0.0,0.0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0.0,46.0,43.0,39.0,39.0,41.0,39,2707,OFF,CPU1GPU0,"{'POM_5V_CPU': {'volt': 4904, 'curr': 176, 'power': 863, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 817}, 'POM_5V_GPU': {'volt': 4904, 'curr': 8, 'power': 39, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 56}}","{'volt': 4904, 'curr': 552, 'power': 2707, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2688, 'name': 'POM_5V_IN'}"
2024-06-12 15:28:13.430700,3:13:33.190000,100,OFF,OFF,OFF,0.4118691379308642,0.08514698519419212,0,0.0,0.0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0.0,46.0,43.0,39.0,39.0,41.25,39,2667,OFF,CPU1GPU0,"{'POM_5V_CPU': {'volt': 4904, 'curr': 176, 'power': 863, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 840}, 'POM_5V_GPU': {'volt': 4904, 'curr': 8, 'power': 39, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 47}}","{'volt': 4904, 'curr': 544, 'power': 2667, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2677, 'name': 'POM_5V_IN'}"
2024-06-12 15:28:13.936708,3:13:33.690000,100,OFF,OFF,OFF,0.41300267289123493,0.08514698519419212,0,0.0,0.0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0.0,46.0,43.0,39.0,39.0,41.25,39,2589,OFF,CPU1GPU0,"{'POM_5V_CPU': {'volt': 4904, 'curr': 144, 'power': 706, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 773}, 'POM_5V_GPU': {'volt': 4904, 'curr': 8, 'power': 39, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 43}}","{'volt': 4904, 'curr': 528, 'power': 2589, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2633, 'name': 'POM_5V_IN'}"
2024-06-12 15:28:14.431610,3:13:34.190000,100,OFF,OFF,OFF,0.4134312044006434,0.08514698519419212,0,0.0,0.0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0.0,46.0,43.0,39.0,39.0,41.25,39,2550,OFF,CPU1GPU0,"{'POM_5V_CPU': {'volt': 4904, 'curr': 152, 'power': 745, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 759}, 'POM_5V_GPU': {'volt': 4904, 'curr': 8, 'power': 39, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 41}}","{'volt': 4904, 'curr': 520, 'power': 2550, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2591, 'name': 'POM_5V_IN'}"
2024-06-12 15:28:14.928296,3:13:34.690000,100,OFF,OFF,OFF,0.4120310714966315,0.08514698519419212,0,0.0,0.0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0.0,46.0,43.5,39.0,39.0,41.0,39,2746,OFF,CPU1GPU0,"{'POM_5V_CPU': {'volt': 4904, 'curr': 192, 'power': 940, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 849}, 'POM_5V_GPU': {'volt': 4904, 'curr': 8, 'power': 39, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 40}}","{'volt': 4904, 'curr': 560, 'power': 2746, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2668, 'name': 'POM_5V_IN'}"
2024-06-12 15:28:15.428563,3:13:35.190000,100,OFF,OFF,OFF,0.414448226185645,0.08514698519419212,0,0.0,0.0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0.0,46.0,43.0,39.0,39.0,41.0,39,2785,OFF,CPU1GPU0,"{'POM_5V_CPU': {'volt': 4896, 'curr': 208, 'power': 1018, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 933}, 'POM_5V_GPU': {'volt': 4896, 'curr': 8, 'power': 39, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 39}}","{'volt': 4904, 'curr': 576, 'power': 2785, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2726, 'name': 'POM_5V_IN'}"
2024-06-12 15:28:15.929330,3:13:35.690000,100,OFF,OFF,OFF,0.4170115160437655,0.08514698519419212,0,0.0,0.0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0.0,46.0,43.5,39.0,38.5,41.0,39,2824,OFF,CPU1GPU0,"{'POM_5V_CPU': {'volt': 4896, 'curr': 208, 'power': 1018, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 975}, 'POM_5V_GPU': {'volt': 4896, 'curr': 8, 'power': 39, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 39}}","{'volt': 4904, 'curr': 568, 'power': 2824, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2775, 'name': 'POM_5V_IN'}"
2024-06-12 15:28:16.460067,3:13:36.190000,100,OFF,OFF,OFF,0.4193990487390411,0.08514698519419212,0,0.0,0.0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0.0,46.0,43.0,39.0,39.0,41.0,39,2746,OFF,CPU1GPU0,"{'POM_5V_CPU': {'volt': 4904, 'curr': 184, 'power': 940, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 957}, 'POM_5V_GPU': {'volt': 4904, 'curr': 8, 'power': 39, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 39}}","{'volt': 4904, 'curr': 560, 'power': 2746, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2760, 'name': 'POM_5V_IN'}"
2024-06-12 15:28:16.932575,3:13:36.690000,100,OFF,OFF,OFF,0.42181719082784586,0.08514698519419212,0,0.0,0.0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0.0,46.0,43.5,39.0,39.0,41.25,39,2785,OFF,CPU1GPU0,"{'POM_5V_CPU': {'volt': 4896, 'curr': 208, 'power': 1018, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 987}, 'POM_5V_GPU': {'volt': 4896, 'curr': 8, 'power': 39, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 39}}","{'volt': 4904, 'curr': 568, 'power': 2785, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2772, 'name': 'POM_5V_IN'}"
2024-06-12 15:28:17.432144,3:13:37.190000,100,OFF,OFF,OFF,0.42432716109723817,0.08514698519419212,0,0.0,0.0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0.0,46.5,43.5,39.0,39.0,41.25,39,2785,OFF,CPU1GPU0,"{'POM_5V_CPU': {'volt': 4896, 'curr': 208, 'power': 1018, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 1002}, 'POM_5V_GPU': {'volt': 4896, 'curr': 8, 'power': 39, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 39}}","{'volt': 4904, 'curr': 568, 'power': 2785, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2778, 'name': 'POM_5V_IN'}"
2024-06-12 15:28:17.929519,3:13:37.690000,100,OFF,OFF,OFF,0.4268756399584897,0.08514698519419212,0,0.0,0.0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0.0,46.5,43.5,39.0,38.5,41.25,39,2785,OFF,CPU1GPU0,"{'POM_5V_CPU': {'volt': 4896, 'curr': 208, 'power': 1018, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 1010}, 'POM_5V_GPU': {'volt': 4896, 'curr': 8, 'power': 39, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 39}}","{'volt': 4904, 'curr': 568, 'power': 2785, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2781, 'name': 'POM_5V_IN'}"
2024-06-12 15:28:18.432647,3:13:38.190000,100,OFF,OFF,OFF,0.42934315203685763,0.08514698519419212,0,0.0,0.0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0.0,46.0,44.0,39.0,39.0,41.25,39,2785,OFF,CPU1GPU0,"{'POM_5V_CPU': {'volt': 4896, 'curr': 208, 'power': 1018, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 1014}, 'POM_5V_GPU': {'volt': 4896, 'curr': 8, 'power': 39, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 39}}","{'volt': 4904, 'curr': 568, 'power': 2785, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2783, 'name': 'POM_5V_IN'}"
2024-06-12 15:28:18.878872,3:13:38.690000,100,OFF,OFF,OFF,0.43493282225520136,0.08514698519419212,0,0.0,22.7,25500,OFF,OFF,OFF,OFF,OFF,OFF,0.0,46.0,43.0,39.0,39.0,41.25,78,2707,OFF,CPU1GPU0,"{'POM_5V_CPU': {'volt': 4904, 'curr': 168, 'power': 823, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 918}, 'POM_5V_GPU': {'volt': 4904, 'curr': 16, 'power': 78, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 58}}","{'volt': 4904, 'curr': 552, 'power': 2707, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2745, 'name': 'POM_5V_IN'}"
2024-06-12 15:28:19.377438,3:13:39.190000,100,OFF,OFF,OFF,0.43594293224166414,0.08514698519419212,0,0.0,0.0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0.0,46.0,43.0,39.0,39.0,41.25,39,2550,OFF,CPU1GPU0,"{'POM_5V_CPU': {'volt': 4904, 'curr': 136, 'power': 666, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 792}, 'POM_5V_GPU': {'volt': 4904, 'curr': 8, 'power': 39, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 48}}","{'volt': 4904, 'curr': 520, 'power': 2550, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2647, 'name': 'POM_5V_IN'}"
2024-06-12 15:28:19.880429,3:13:39.690000,100,OFF,OFF,OFF,0.43765804567908917,0.08514698519419212,0,0.0,0.0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0.0,45.5,43.0,39.0,39.0,41.25,39,2506,OFF,CPU1GPU0,"{'POM_5V_CPU': {'volt': 4896, 'curr': 128, 'power': 626, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 709}, 'POM_5V_GPU': {'volt': 4896, 'curr': 8, 'power': 39, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 43}}","{'volt': 4896, 'curr': 512, 'power': 2506, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2576, 'name': 'POM_5V_IN'}"
2024-06-12 15:28:20.385242,3:13:40.190000,100,OFF,OFF,OFF,0.44319538370849587,0.08514698519419212,0,0.0,16.5,25500,OFF,OFF,OFF,OFF,OFF,OFF,0.0,45.5,43.5,39.0,39.0,41.0,78,2693,OFF,CPU1GPU0,"{'POM_5V_CPU': {'volt': 4872, 'curr': 176, 'power': 858, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 783}, 'POM_5V_GPU': {'volt': 4880, 'curr': 16, 'power': 78, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 60}}","{'volt': 4880, 'curr': 552, 'power': 2693, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2634, 'name': 'POM_5V_IN'}"
