time,uptime,CPU1,CPU2,CPU3,CPU4,RAM,SWAP,EMC,IRAM,GPU,APE,APE_MASTER,NVDEC,NVENC,NVJPG,SE,VIC03,Fan tegra_pwmfan0,Temp AO,Temp CPU,Temp GPU,Temp PLL,Temp thermal,Power thermal,Power TOT,jetson_clocks,nvp model,rail,tot
2024-06-12 15:11:29.701560,2:56:49.080000,29,98,17,8,0.40161104149942584,0.08435829578237132,0,0.0,0.0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0.0,42.5,40.0,36.0,35.5,37.75,39,2780,OFF,CPU4GPU0,"{'POM_5V_CPU': {'volt': 4896, 'curr': 168, 'power': 822, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 847}, 'POM_5V_GPU': {'volt': 4896, 'curr': 8, 'power': 39, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 43}}","{'volt': 4896, 'curr': 568, 'power': 2780, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2823, 'name': 'POM_5V_IN'}"
2024-06-12 15:11:29.773711,2:56:49.580000,8,56,5,50,0.40159228090339183,0.08435829578237132,0,0.0,20.9,25500,OFF,OFF,OFF,OFF,OFF,OFF,0.0,42.5,40.5,35.5,35.5,37.75,78,3050,OFF,CPU4GPU0,"{'POM_5V_CPU': {'volt': 4888, 'curr': 208, 'power': 1016, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 931}, 'POM_5V_GPU': {'volt': 4888, 'curr': 16, 'power': 78, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 60}}","{'volt': 4888, 'curr': 624, 'power': 3050, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2936, 'name': 'POM_5V_IN'}"
2024-06-12 15:11:30.270045,2:56:50.080000,25,17,23,100,0.4014965031236392,0.08435829578237132,0,0.0,0.0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0.0,42.5,39.5,36.0,36.0,38.0,39,2707,OFF,CPU4GPU0,"{'POM_5V_CPU': {'volt': 4904, 'curr': 152, 'power': 745, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 838}, 'POM_5V_GPU': {'volt': 4904, 'curr': 8, 'power': 39, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 49}}","{'volt': 4904, 'curr': 552, 'power': 2707, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2821, 'name': 'POM_5V_IN'}"
2024-06-12 15:11:30.783647,2:56:50.590000,40,36,53,100,0.40145503233240615,0.08435829578237132,0,0.0,38.5,25500,OFF,OFF,OFF,OFF,OFF,OFF,0.0,42.5,41.0,36.5,36.5,38.0,116,3435,OFF,CPU4GPU0,"{'POM_5V_CPU': {'volt': 4872, 'curr': 272, 'power': 1325, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 1081}, 'POM_5V_GPU': {'volt': 4872, 'curr': 24, 'power': 116, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 82}}","{'volt': 4872, 'curr': 704, 'power': 3435, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 3128, 'name': 'POM_5V_IN'}"
2024-06-12 15:11:31.285917,2:56:51.090000,64,50,73,100,0.40469271624795977,0.08435829578237132,0,0.0,0.0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0.0,42.5,42.5,36.5,37.0,38.5,38,4143,OFF,CPU4GPU0,"{'POM_5V_CPU': {'volt': 4840, 'curr': 464, 'power': 2245, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 1663}, 'POM_5V_GPU': {'volt': 4840, 'curr': 8, 'power': 38, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 60}}","{'volt': 4840, 'curr': 856, 'power': 4143, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 3635, 'name': 'POM_5V_IN'}"
2024-06-12 15:11:31.805802,2:56:51.590000,100,100,100,100,0.40710789613739073,0.08435829578237132,0,0.0,95.2,25500,OFF,OFF,OFF,OFF,OFF,OFF,0.0,43.0,42.5,37.0,37.0,38.5,115,4846,OFF,CPU4GPU0,"{'POM_5V_CPU': {'volt': 4808, 'curr': 536, 'power': 2577, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2120}, 'POM_5V_GPU': {'volt': 4808, 'curr': 24, 'power': 115, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 87}}","{'volt': 4808, 'curr': 1008, 'power': 4846, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 4240, 'name': 'POM_5V_IN'}"
2024-06-12 15:11:32.304639,2:56:52.090000,100,100,98,100,0.4081989729067371,0.08435829578237132,0,0.0,0.0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0.0,43.0,43.0,36.5,37.5,40.0,38,4592,OFF,CPU4GPU0,"{'POM_5V_CPU': {'volt': 4816, 'curr': 512, 'power': 2465, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2292}, 'POM_5V_GPU': {'volt': 4824, 'curr': 8, 'power': 38, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 62}}","{'volt': 4824, 'curr': 952, 'power': 4592, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 4416, 'name': 'POM_5V_IN'}"
2024-06-12 15:11:32.781633,2:56:52.590000,100,100,100,100,0.40938878965520986,0.08435829578237132,0,0.0,0.0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0.0,43.0,43.0,36.5,37.0,40.0,38,4297,OFF,CPU4GPU0,"{'POM_5V_CPU': {'volt': 4840, 'curr': 512, 'power': 2478, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2385}, 'POM_5V_GPU': {'volt': 4840, 'curr': 8, 'power': 38, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 50}}","{'volt': 4840, 'curr': 888, 'power': 4297, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 4356, 'name': 'POM_5V_IN'}"
2024-06-12 15:11:33.283892,2:56:53.090000,100,100,100,100,0.4099427209381088,0.08435829578237132,0,0.0,0.0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0.0,43.0,42.5,36.5,37.5,39.75,38,4297,OFF,CPU4GPU0,"{'POM_5V_CPU': {'volt': 4840, 'curr': 520, 'power': 2516, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2450}, 'POM_5V_GPU': {'volt': 4840, 'curr': 8, 'power': 38, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 44}}","{'volt': 4840, 'curr': 896, 'power': 4297, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 4326, 'name': 'POM_5V_IN'}"
2024-06-12 15:11:33.780391,2:56:53.590000,100,100,100,100,0.4087835135831652,0.08435829578237132,0,0.0,0.0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0.0,43.5,43.0,37.0,37.5,39.75,38,4846,OFF,CPU4GPU0,"{'POM_5V_CPU': {'volt': 4800, 'curr': 592, 'power': 2841, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2645}, 'POM_5V_GPU': {'volt': 4808, 'curr': 8, 'power': 38, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 41}}","{'volt': 4808, 'curr': 1008, 'power': 4846, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 4586, 'name': 'POM_5V_IN'}"
