time,uptime,CPU1,CPU2,CPU3,CPU4,RAM,SWAP,EMC,IRAM,GPU,APE,APE_MASTER,NVDEC,NVENC,NVJPG,SE,VIC03,Fan tegra_pwmfan0,Temp AO,Temp CPU,Temp GPU,Temp PLL,Temp thermal,Power thermal,Power TOT,jetson_clocks,nvp model,rail,tot
2024-06-12 15:34:25.405886,3:19:45.210000,30,73,24,22,0.424768528803933,0.08506783015044227,0,0.0,0.0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0.0,44.0,42.5,37.5,37.5,40.0,39,2741,OFF,CPU4GPU0,"{'POM_5V_CPU': {'volt': 4896, 'curr': 160, 'power': 783, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 823}, 'POM_5V_GPU': {'volt': 4896, 'curr': 8, 'power': 39, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 40}}","{'volt': 4896, 'curr': 560, 'power': 2741, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2796, 'name': 'POM_5V_IN'}"
2024-06-12 15:34:25.907823,3:19:45.710000,42,83,43,44,0.42461449443649585,0.08506783015044227,0,0.0,86.0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0.0,44.5,43.0,37.5,38.5,40.0,194,3884,OFF,CPU4GPU0,"{'POM_5V_CPU': {'volt': 4848, 'curr': 344, 'power': 1667, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 1245}, 'POM_5V_GPU': {'volt': 4856, 'curr': 40, 'power': 194, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 117}}","{'volt': 4856, 'curr': 808, 'power': 3884, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 3340, 'name': 'POM_5V_IN'}"
2024-06-12 15:34:26.398268,3:19:46.210000,59,92,100,49,0.4287438003635606,0.08506783015044227,0,0.0,0.0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0.0,44.5,42.5,38.0,38.0,40.75,38,3468,OFF,CPU4GPU0,"{'POM_5V_CPU': {'volt': 4872, 'curr': 288, 'power': 1403, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 1324}, 'POM_5V_GPU': {'volt': 4872, 'curr': 8, 'power': 38, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 77}}","{'volt': 4872, 'curr': 712, 'power': 3468, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 3404, 'name': 'POM_5V_IN'}"
2024-06-12 15:34:26.966811,3:19:46.710000,88,86,94,84,0.43279905130628055,0.08506783015044227,0,0.0,0.0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0.0,45.0,44.5,38.0,39.0,40.75,38,4592,OFF,CPU4GPU0,"{'POM_5V_CPU': {'volt': 4816, 'curr': 560, 'power': 2701, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2012}, 'POM_5V_GPU': {'volt': 4824, 'curr': 8, 'power': 38, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 57}}","{'volt': 4824, 'curr': 952, 'power': 4592, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 3998, 'name': 'POM_5V_IN'}"
2024-06-12 15:34:27.515980,3:19:47.210000,100,100,100,100,0.43348134456204374,0.08506783015044227,0,0.0,0.0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0.0,45.5,44.5,38.5,39.0,41.5,38,4452,OFF,CPU4GPU0,"{'POM_5V_CPU': {'volt': 4832, 'curr': 552, 'power': 2667, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2339}, 'POM_5V_GPU': {'volt': 4832, 'curr': 8, 'power': 38, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 47}}","{'volt': 4840, 'curr': 920, 'power': 4452, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 4225, 'name': 'POM_5V_IN'}"
2024-06-12 15:34:27.956674,3:19:47.710000,100,100,100,100,0.43465338811427373,0.08506783015044227,0,0.0,0.0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0.0,45.0,44.0,38.5,39.5,41.5,38,4414,OFF,CPU4GPU0,"{'POM_5V_CPU': {'volt': 4832, 'curr': 528, 'power': 2551, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2445}, 'POM_5V_GPU': {'volt': 4840, 'curr': 8, 'power': 38, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 42}}","{'volt': 4840, 'curr': 912, 'power': 4414, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 4319, 'name': 'POM_5V_IN'}"
2024-06-12 15:34:28.416617,3:19:48.210000,100,100,100,100,0.43474422889507003,0.08506783015044227,0,0.0,0.0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0.0,45.5,44.5,38.5,39.0,41.5,38,4375,OFF,CPU4GPU0,"{'POM_5V_CPU': {'volt': 4832, 'curr': 528, 'power': 2551, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2498}, 'POM_5V_GPU': {'volt': 4840, 'curr': 8, 'power': 38, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 40}}","{'volt': 4840, 'curr': 904, 'power': 4375, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 4347, 'name': 'POM_5V_IN'}"
2024-06-12 15:34:28.902683,3:19:48.710000,100,100,100,100,0.43416166301822445,0.08506783015044227,0,0.0,0.0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0.0,45.5,46.5,38.5,39.5,41.25,38,4953,OFF,CPU4GPU0,"{'POM_5V_CPU': {'volt': 4792, 'curr': 624, 'power': 2990, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2744}, 'POM_5V_GPU': {'volt': 4800, 'curr': 8, 'power': 38, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 39}}","{'volt': 4800, 'curr': 1032, 'power': 4953, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 4650, 'name': 'POM_5V_IN'}"
2024-06-12 15:34:29.414611,3:19:49.210000,100,100,100,100,0.43701623581476773,0.08506783015044227,0,0.0,0.0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0.0,45.5,46.0,38.5,39.5,41.25,38,5030,OFF,CPU4GPU0,"{'POM_5V_CPU': {'volt': 4792, 'curr': 624, 'power': 2990, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2867}, 'POM_5V_GPU': {'volt': 4800, 'curr': 8, 'power': 38, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 38}}","{'volt': 4800, 'curr': 1048, 'power': 5030, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 4840, 'name': 'POM_5V_IN'}"
2024-06-12 15:34:29.903974,3:19:49.710000,100,100,100,100,0.4397503458367769,0.08506783015044227,0,0.0,0.0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0.0,46.0,46.0,38.5,39.5,42.25,38,4953,OFF,CPU4GPU0,"{'POM_5V_CPU': {'volt': 4792, 'curr': 608, 'power': 2913, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2890}, 'POM_5V_GPU': {'volt': 4800, 'curr': 8, 'power': 38, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 38}}","{'volt': 4800, 'curr': 1032, 'power': 4953, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 4896, 'name': 'POM_5V_IN'}"
